pt,au,ti,so,py,vl,bp,ep,ar,hit,impact,impact_metric,impact_notes,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,aut_loc,multiple_loc,location_notes,phylum,lat5,lon5,lat6,lon6,lat7,lon7,lat8,lon8,lat9,lon9,province,topic,subtopic,impact_method,species,column,iucn_no
J,"McClay, W",Rotenone use in North America (1988-1997),FISHERIES,2000,25,15,21,NA,exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",america north,Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",review,NA,NA,review,iucn_no1,"NA"
J,"Faunce, CH","Reproduction of blackchin tilapia, Sarotherodon melanotheron, within an impounded mangrove ecosystem in east-central Florida",ENVIRONMENTAL BIOLOGY OF FISHES,2000,57,353,361,NA,introduced/exotic,no,"NA","NA",27.872537999999999,-80.467470000000006,"NA","NA","NA","NA","NA","NA",long_point,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",12,ecology,reproduction,NA,Sarotherodon melanotheron,iucn_no1,12.7
J,"Faunce, CH","Reproduction of blackchin tilapia, Sarotherodon melanotheron, within an impounded mangrove ecosystem in east-central Florida",ENVIRONMENTAL BIOLOGY OF FISHES,2000,57,353,361,NA,introduced/exotic,no,"NA","NA",27.872537999999999,-80.467470000000006,"NA","NA","NA","NA","NA","NA",long_point,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",12,ecology,reproduction,NA,Sarotherodon melanotheron,icun_no2,12.5
J,"Cohen, BF; Currie, DR; McArthur, MA","Epibenthic community structure in Port Phillip Bay, Victoria, Australia",MARINE AND FRESHWATER RESEARCH,2000,51,689,702,NA,exotic,no,"NA","NA",-38.019851000000003,144.85123200000001,"NA","NA","NA","NA","NA","NA",port_phillip_bay,Y,"NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",56,distribution,NA,NA,Ascidiella aspersa,iucn_no1,9.456
J,"Cohen, BF; Currie, DR; McArthur, MA","Epibenthic community structure in Port Phillip Bay, Victoria, Australia",MARINE AND FRESHWATER RESEARCH,2000,51,689,702,NA,exotic,no,"NA","NA",-38.019851000000003,144.85123200000001,"NA","NA","NA","NA","NA","NA",port_phillip_bay,Y,"NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",56,distribution,NA,NA,Styela clava,iucn_no1,9.456
J,"Cohen, BF; Currie, DR; McArthur, MA","Epibenthic community structure in Port Phillip Bay, Victoria, Australia",MARINE AND FRESHWATER RESEARCH,2000,51,689,702,NA,exotic,no,"NA","NA",-38.019851000000003,144.85123200000001,"NA","NA","NA","NA","NA","NA",port_phillip_bay,Y,"NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",56,distribution,NA,NA,Styela plicata,iucn_no1,9.456
J,"Cohen, BF; Currie, DR; McArthur, MA","Epibenthic community structure in Port Phillip Bay, Victoria, Australia",MARINE AND FRESHWATER RESEARCH,2000,51,689,702,NA,exotic,no,"NA","NA",-38.019851000000003,144.85123200000001,"NA","NA","NA","NA","NA","NA",port_phillip_bay,Y,"NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",56,distribution,NA,NA,Ciona intestinalis,iucn_no1,9.456
J,"Parker, LE; Culloty, S; O'Riordan, RM; Kelleher, B; Steele, S; Van der Velde, G","Preliminary study on the gonad development of the exotic ascidian Styela clava in Cork Harbour, Ireland",JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,1999,79,1141,1142,NA,exotic,no,"NA","NA",51.886994999999999,-8.3888929999999995,"NA","NA","NA","NA","NA","NA",cork,"NA","NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,ecology,reproduction,NA,Styela clava,iucn_no1,12.1
J,"Faunce, CH; Paperno, R",Tilapia-dominated fish assemblages within an impounded mangrove ecosystem in east-central Florida,WETLANDS,1999,19,126,138,"NA",exotic,no,"NA","NA",27.872537999999999,-80.467470000000006,"NA","NA","NA","NA","NA","NA",long_point,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",12,ecology,habitat,NA,Sarotherodon melanotheron,iucn_no1,12.7
J,"Faunce, CH; Paperno, R",Tilapia-dominated fish assemblages within an impounded mangrove ecosystem in east-central Florida,WETLANDS,1999,19,126,138,"NA",exotic,no,"NA","NA",27.872537999999999,-80.467470000000006,"NA","NA","NA","NA","NA","NA",long_point,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",12,ecology,habitat,NA,Sarotherodon melanotheron,icun_no2,12.5
J,"Sakthivel, M",Strategy to increase export of fish and fishery products from India,CURRENT SCIENCE,1999,76,405,412,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",india,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",21,review,NA,NA,review,iucn_no1,"NA"
J,"Sakthivel, M",Strategy to increase export of fish and fishery products from India,CURRENT SCIENCE,1999,76,405,412,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",india,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",23,review,NA,NA,review,iucn_no1,"NA"
J,"Hobday, DK; Officer, RA; Parry, GD","Changes to demersal fish communities in Port Phillip Bay, Australia, over two decades, 1970-91",MARINE AND FRESHWATER RESEARCH,1999,50,397,407,"NA",introduced/exotic,no,"NA","NA",-38.019851000000003,144.85123200000001,"NA","NA","NA","NA","NA","NA",port_phillip_bay,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",56,distribution,NA,NA,Acanthogobius flavimanus,iucn_no1,9.456
J,"Sarda, R; Foreman, K; Werme, CE; Valiela, I",The impact of epifaunal predation on the structure of macroinfaunal invertebrate communities of tidal saltmarsh creeks,ESTUARINE COASTAL AND SHELF SCIENCE,1998,46,657,669,"NA",invasive,no,"NA","NA",41.588301000000001,-70.643242000000001,"NA","NA","NA","NA","NA","NA",great_sippewissett,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,ecology,diet,NA,Gasterosteus aculeatus,iucn_no1,12.5
J,"Sarda, R; Foreman, K; Werme, CE; Valiela, I",The impact of epifaunal predation on the structure of macroinfaunal invertebrate communities of tidal saltmarsh creeks,ESTUARINE COASTAL AND SHELF SCIENCE,1998,46,657,669,"NA",invasive,no,"NA","NA",41.588301000000001,-70.643242000000001,"NA","NA","NA","NA","NA","NA",great_sippewissett,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,ecology,diet,NA,Tautoga onitis,iucn_no1,12.5
J,"Sarda, R; Foreman, K; Werme, CE; Valiela, I",The impact of epifaunal predation on the structure of macroinfaunal invertebrate communities of tidal saltmarsh creeks,ESTUARINE COASTAL AND SHELF SCIENCE,1998,46,657,669,"NA",invasive,no,"NA","NA",41.588301000000001,-70.643242000000001,"NA","NA","NA","NA","NA","NA",great_sippewissett,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,ecology,diet,NA,Centropristis striata,iucn_no1,12.5
J,"Sarda, R; Foreman, K; Werme, CE; Valiela, I",The impact of epifaunal predation on the structure of macroinfaunal invertebrate communities of tidal saltmarsh creeks,ESTUARINE COASTAL AND SHELF SCIENCE,1998,46,657,669,"NA",invasive,no,"NA","NA",41.588301000000001,-70.643242000000001,"NA","NA","NA","NA","NA","NA",great_sippewissett,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,ecology,diet,NA,Pseudopleuronectes americanus,iucn_no1,12.5
J,"Planes, S; Lecaillon, G",Consequences of the founder effect in the genetic structure of introduced island coral reef fish populations,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,1998,63,537,552,"NA",introduced,no,"NA","NA",19.981539999999999,-155.94519,"NA","NA","NA","NA","NA","NA",big_island,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",37,genetics,NA,NA,Cephalopholis argus,iucn_no1,9.8
J,"Planes, S; Lecaillon, G",Consequences of the founder effect in the genetic structure of introduced island coral reef fish populations,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,1998,63,537,552,"NA",introduced,no,"NA","NA",19.981539999999999,-155.94519,"NA","NA","NA","NA","NA","NA",big_island,"NA","NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",37,genetics,NA,NA,Lutjanus kasmira,iucn_no1,9.8
J,"Gross, MR",One species with two biologies: Atlantic salmon (Salmo salar) in the wild and in aquaculture,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,1998,55,131,144,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",pacific_coast,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10,management,NA,NA,Salmo salar,iucn_no1,"NA"
J,"Gross, MR",One species with two biologies: Atlantic salmon (Salmo salar) in the wild and in aquaculture,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,1998,55,131,144,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",pacific_coast,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10,review,NA,NA,Salmo salar,iucn_no1,"NA"
J,"YUND, PO; FELDGARDEN, M",RAPID PROLIFERATION OF HISTORECOGNITION ALLELES IN POPULATIONS OF A COLONIAL ASCIDIAN,JOURNAL OF EXPERIMENTAL ZOOLOGY,1992,263,442,452,"NA",introduced,no,"NA","NA",41.526150999999999,-70.670584000000005,"NA","NA","NA","NA","NA","NA",eel_pond,"NA","NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,genetics,NA,NA,Botrylloides diegensis,iucn_no1,15.11
J,"HUTCHINGS, P",BALLAST WATER INTRODUCTIONS OF EXOTIC MARINE ORGANISMS INTO AUSTRALIA - CURRENT STATUS AND MANAGEMENT OPTIONS,MARINE POLLUTION BULLETIN,1992,25,196,199,"NA",exotic/introduced,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",Y,australia,Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",review,NA,NA,review,iucn_no1,"NA"
J,"GREGORY, MR",THE HAZARDS OF PERSISTENT MARINE POLLUTION - DRIFT PLASTICS AND CONSERVATION ISLANDS,JOURNAL OF THE ROYAL SOCIETY OF NEW ZEALAND,1991,21,83,100,"NA",alien,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",new_zealand,Y,"NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",53,review,NA,NA,review,iucn_no1,"NA"
J,"GREGORY, MR",THE HAZARDS OF PERSISTENT MARINE POLLUTION - DRIFT PLASTICS AND CONSERVATION ISLANDS,JOURNAL OF THE ROYAL SOCIETY OF NEW ZEALAND,1991,21,83,100,"NA",alien,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",new_zealand,Y,"NA",Tunicata,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",54,review,NA,NA,review,iucn_no1,"NA"
J,"STEWART, JE",INTRODUCTIONS AS FACTORS IN DISEASES OF FISH AND AQUATIC INVERTEBRATES,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,1991,48,110,117,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",Y,global,Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",review,NA,NA,review,iucn_no1,"NA"
J,"SHAFLAND, PL","A REVIEW OF FLORIDA EFFORTS TO REGULATE, ASSESS AND MANAGE EXOTIC FISHES",FISHERIES,1986,11,20,25,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",florida,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,review,NA,NA,review,iucn_no1,"NA"
J,"SHAFLAND, PL","A REVIEW OF FLORIDA EFFORTS TO REGULATE, ASSESS AND MANAGE EXOTIC FISHES",FISHERIES,1986,11,20,25,"NA",exotic,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",florida,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",12,review,NA,NA,review,iucn_no1,"NA"
J,"MIDDLETON, MJ","THE ORIENTAL GOBY, ACANTHOGOBIUS-FLAVIMANUS (TEMMINCK AND SCHLEGEL), AN INTRODUCED FISH IN THE COASTAL WATERS OF NEW-SOUTH-WALES, AUSTRALIA",JOURNAL OF FISH BIOLOGY,1982,21,513,523,"NA",introduced,no,"NA","NA",-33.844642999999998,151.176402,"NA","NA","NA","NA","NA","NA",sydney_harbour,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",55,distribution,NA,NA,Acanthogobius flavimanus,iucn_no1,9.X
J,"MIDDLETON, MJ","THE ORIENTAL GOBY, ACANTHOGOBIUS-FLAVIMANUS (TEMMINCK AND SCHLEGEL), AN INTRODUCED FISH IN THE COASTAL WATERS OF NEW-SOUTH-WALES, AUSTRALIA",JOURNAL OF FISH BIOLOGY,1982,21,513,523,"NA",introduced,no,"NA","NA",-33.844642999999998,151.176402,"NA","NA","NA","NA","NA","NA",sydney_harbour,Y,"NA",Fishes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",55,distribution,NA,NA,Acanthogobius flavimanus,icun_no2,9.10
J,"Abrantes, KG; Lyle, JM; Nichols, PD; Semmens, JM","Do exotic salmonids feed on native fauna after escaping from aquaculture cages in Tasmania, Australia?",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2011,68,68,1539,1551,exotic,no,NA,NA,-42.251582999999997,145.30311699999999,NA,NA,NA,NA,NA,NA,macquarie_harbour,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,ecology,diet,NA,Salmo salar,iucn_no1,9.ten
J,"Abrantes, KG; Lyle, JM; Nichols, PD; Semmens, JM","Do exotic salmonids feed on native fauna after escaping from aquaculture cages in Tasmania, Australia?",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2011,68,68,1539,1551,exotic,no,NA,NA,-42.251582999999997,145.30311699999999,NA,NA,NA,NA,NA,NA,macquarie_harbour,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,ecology,diet,NA,Oncorhynchus mykiss,iucn_no1,9.ten
J,"Schaber, M; Marohn, L; Petereit, C; Schroeder, JP; Zumholz, K; Hanel, R",Newcomers in the Baltic Sea: an attempt to trace the origins and whereabouts of thicklip grey mullet Chelon labrosus,FISHERIES SCIENCE,2011,77,757,764,NA,nonindigenous,no,NA,NA,56.952838999999997,10.443209,NA,NA,NA,NA,NA,NA,kiel_fjord,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,distribution,NA,NA,Chelon labrosus,iucn_no1,9.ten
J,"Schaber, M; Marohn, L; Petereit, C; Schroeder, JP; Zumholz, K; Hanel, R",Newcomers in the Baltic Sea: an attempt to trace the origins and whereabouts of thicklip grey mullet Chelon labrosus,FISHERIES SCIENCE,2011,77,757,764,NA,nonindigenous,no,NA,NA,56.952838999999997,10.443209,NA,NA,NA,NA,NA,NA,kiel_fjord,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,distribution,NA,NA,Chelon labrosus,icun_no2,9.X
J,"Schaber, M; Marohn, L; Petereit, C; Schroeder, JP; Zumholz, K; Hanel, R",Newcomers in the Baltic Sea: an attempt to trace the origins and whereabouts of thicklip grey mullet Chelon labrosus,FISHERIES SCIENCE,2011,77,757,764,NA,nonindigenous,no,NA,NA,56.952838999999997,10.443209,NA,NA,NA,NA,NA,NA,kiel_fjord,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ecology,habitat,NA,Chelon labrosus,iucn_no1,9.ten
J,"Schaber, M; Marohn, L; Petereit, C; Schroeder, JP; Zumholz, K; Hanel, R",Newcomers in the Baltic Sea: an attempt to trace the origins and whereabouts of thicklip grey mullet Chelon labrosus,FISHERIES SCIENCE,2011,77,757,764,NA,nonindigenous,no,NA,NA,56.952838999999997,10.443209,NA,NA,NA,NA,NA,NA,kiel_fjord,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ecology,habitat,NA,Chelon labrosus,icun_no2,9.X
J,"Kvach, Y; Winkler, HM",The colonization of the invasive round goby Neogobius melanostomus by parasites in new localities in the southwestern Baltic Sea,PARASITOLOGY RESEARCH,2011,109,769,780,NA,invasive,no,NA,NA,54.217094000000003,12.087866,NA,NA,NA,NA,NA,NA,southwestern_baltic,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ecology,host,NA,Neogobius melanostomus,iucn_no1,9.ten
J,"Kerfoot, JR; Lorenz, JJ; Turingan, RG",Environmental correlates of the abundance and distribution of Belonesox belizanus in a novel environment,ENVIRONMENTAL BIOLOGY OF FISHES,2011,92,125,139,NA,nonindigenous/introduced,no,NA,NA,25.190038000000001,-80.625877000000003,NA,NA,NA,NA,NA,NA,everglades,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,distribution,NA,NA,Belonesox belizanus,iucn_no1,12.7
J,"Kerfoot, JR; Lorenz, JJ; Turingan, RG",Environmental correlates of the abundance and distribution of Belonesox belizanus in a novel environment,ENVIRONMENTAL BIOLOGY OF FISHES,2011,92,125,139,NA,nonindigenous/introduced,no,NA,NA,25.190038000000001,-80.625877000000003,NA,NA,NA,NA,NA,NA,everglades,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,ecology,habitat,NA,Belonesox belizanus,iucn_no1,12.7
J,"Lesser, MP; Slattery, M",Phase shift to algal dominated communities at mesophotic depths associated with lionfish (Pterois volitans) invasion on a Bahamian coral reef,BIOLOGICAL INVASIONS,2011,13,1855,1868,NA,invasive,yes,NA,Community phase shift after introduction,23.770596000000001,-76.094316000000006,NA,NA,NA,NA,NA,NA,bock_wall,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,ecology,population dynamics,correlation,Pterois volitans/miles,iucn_no1,9.8
J,"Lesser, MP; Slattery, M",Phase shift to algal dominated communities at mesophotic depths associated with lionfish (Pterois volitans) invasion on a Bahamian coral reef,BIOLOGICAL INVASIONS,2011,13,1855,1868,NA,invasive,yes,NA,Community phase shift after introduction,23.770596000000001,-76.094316000000006,NA,NA,NA,NA,NA,NA,bock_wall,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,ecology,competition,correlation,Pterois volitans/miles,iucn_no1,9.8
J,"Lesser, MP; Slattery, M",Phase shift to algal dominated communities at mesophotic depths associated with lionfish (Pterois volitans) invasion on a Bahamian coral reef,BIOLOGICAL INVASIONS,2011,13,1855,1868,NA,invasive,yes,NA,Community phase shift after introduction,23.770596000000001,-76.094316000000006,NA,NA,NA,NA,NA,NA,bock_wall,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,ecology,diet,correlation,Pterois volitans/miles,iucn_no1,9.8
J,"Grey, EK",Relative effects of environment and direct species interactions on the population growth rate of an exotic ascidian,OECOLOGIA,2011,166,935,947,NA,exotic,no,NA,NA,48.168810000000001,-123.593209,NA,NA,NA,NA,NA,NA,washington,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,ecology,population dynamics,NA,Botrylloides violaceus,iucn_no1,15.11
J,"Grey, EK",Relative effects of environment and direct species interactions on the population growth rate of an exotic ascidian,OECOLOGIA,2011,166,935,947,NA,exotic,no,NA,NA,48.168810000000001,-123.593209,NA,NA,NA,NA,NA,NA,washington,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,ecology,competition,NA,Botrylloides violaceus,iucn_no1,15.11
J,"Grey, EK",Relative effects of environment and direct species interactions on the population growth rate of an exotic ascidian,OECOLOGIA,2011,166,935,947,NA,exotic,no,NA,NA,48.168810000000001,-123.593209,NA,NA,NA,NA,NA,NA,washington,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,ecology,habitat,NA,Botrylloides violaceus,iucn_no1,15.11
J,"Switzer, SE; Therriault, TW; Dunham, A; Pearce, CM",Assessing potential control options for the invasive tunicate Didemnum vexillum in shellfish aquaculture,AQUACULTURE,2011,318,145,153,NA,invasive,no,NA,NA,49.183332999999998,-125.86666700000001,NA,NA,NA,NA,NA,NA,lemmins_inlet,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,management,NA,NA,Didemnum vexillum,iucn_no1,9.23
J,"Switzer, SE; Therriault, TW; Dunham, A; Pearce, CM",Assessing potential control options for the invasive tunicate Didemnum vexillum in shellfish aquaculture,AQUACULTURE,2011,318,145,153,NA,invasive,no,NA,NA,49.183332999999998,-125.86666700000001,NA,NA,NA,NA,NA,NA,lemmins_inlet,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,management,NA,NA,Didemnum vexillum,icun_no2,9.456
J,"Betancur-R, R; Hines, A; Acero, A; Orti, G; Wilbur, AE; Freshwater, DW",Reconstructing the lionfish invasion: insights into Greater Caribbean biogeography,JOURNAL OF BIOGEOGRAPHY,2011,38,1281,1293,NA,introduced/invasive/non-native,no,NA,NA,19.567848000000001,-73.986600999999993,NA,NA,NA,NA,NA,NA,caribbean,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,distribution,NA,NA,Pterois volitans/miles,iucn_no1,9.X
J,"Betancur-R, R; Hines, A; Acero, A; Orti, G; Wilbur, AE; Freshwater, DW",Reconstructing the lionfish invasion: insights into Greater Caribbean biogeography,JOURNAL OF BIOGEOGRAPHY,2011,38,1281,1293,NA,introduced/invasive/non-native,no,NA,NA,19.567848000000001,-73.986600999999993,NA,NA,NA,NA,NA,NA,caribbean,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,genetics,NA,NA,Pterois volitans/miles,iucn_no1,9.X
J,"Betancur-R, R; Hines, A; Acero, A; Orti, G; Wilbur, AE; Freshwater, DW",Reconstructing the lionfish invasion: insights into Greater Caribbean biogeography,JOURNAL OF BIOGEOGRAPHY,2011,38,1281,1293,NA,introduced/invasive/non-native,no,NA,NA,19.567848000000001,-73.986600999999993,NA,NA,NA,NA,NA,NA,caribbean,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,timing,NA,NA,Pterois volitans/miles,iucn_no1,9.X
J,"Lasso-Alcala, O; Nunes, JLS; Lasso, C; Posada, J; Robertson, R; Piorski, NM; Van Tassell, J; Giarrizzo, T; Gondolo, G",Invasion of the Indo-Pacific blenny Omobranchus punctatus (Perciformes: Blenniidae) on the Atlantic Coast of Central and South America,NEOTROPICAL ICHTHYOLOGY,2011,9,571,578,NA,introduced,no,NA,NA,10.714824,-66.456931999999995,-0.96655400000000002,-46.083632000000001,NA,NA,NA,NA,central_and_south_america,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,distribution,NA,NA,Omobranchus punctatus,iucn_no1,9.X
